Time,Contracts,Funding Interval,Funding Rate
17.03.2022 09:00,BTCUSDT Perpetual,8h,0.01%
17.03.2022 01:00,BTCUSDT Perpetual,8h,0.01%
16.03.2022 17:00,BTCUSDT Perpetual,8h,0.01%
16.03.2022 09:00,BTCUSDT Perpetual,8h,0.01%
16.03.2022 01:00,BTCUSDT Perpetual,8h,0.01%
15.03.2022 17:00,BTCUSDT Perpetual,8h,0.01%
15.03.2022 09:00,BTCUSDT Perpetual,8h,0.00%
15.03.2022 01:00,BTCUSDT Perpetual,8h,0.01%
14.03.2022 17:00,BTCUSDT Perpetual,8h,0.00%
14.03.2022 09:00,BTCUSDT Perpetual,8h,-0.01%
14.03.2022 01:00,BTCUSDT Perpetual,8h,-0.01%
13.03.2022 17:00,BTCUSDT Perpetual,8h,-0.01%
13.03.2022 09:00,BTCUSDT Perpetual,8h,0.00%
13.03.2022 01:00,BTCUSDT Perpetual,8h,-0.01%
12.03.2022 17:00,BTCUSDT Perpetual,8h,0.00%
12.03.2022 09:00,BTCUSDT Perpetual,8h,0.00%
12.03.2022 01:00,BTCUSDT Perpetual,8h,0.00%
11.03.2022 17:00,BTCUSDT Perpetual,8h,0.00%
11.03.2022 09:00,BTCUSDT Perpetual,8h,-0.01%
11.03.2022 01:00,BTCUSDT Perpetual,8h,-0.01%
10.03.2022 17:00,BTCUSDT Perpetual,8h,-0.01%
10.03.2022 09:00,BTCUSDT Perpetual,8h,0.01%
10.03.2022 01:00,BTCUSDT Perpetual,8h,0.01%
09.03.2022 17:00,BTCUSDT Perpetual,8h,0.01%
09.03.2022 09:00,BTCUSDT Perpetual,8h,0.01%
09.03.2022 01:00,BTCUSDT Perpetual,8h,0.01%
08.03.2022 17:00,BTCUSDT Perpetual,8h,0.01%
08.03.2022 09:00,BTCUSDT Perpetual,8h,0.01%
08.03.2022 01:00,BTCUSDT Perpetual,8h,0.00%
07.03.2022 17:00,BTCUSDT Perpetual,8h,0.00%
07.03.2022 09:00,BTCUSDT Perpetual,8h,-0.01%
07.03.2022 01:00,BTCUSDT Perpetual,8h,0.00%
06.03.2022 17:00,BTCUSDT Perpetual,8h,0.00%
06.03.2022 09:00,BTCUSDT Perpetual,8h,0.00%
06.03.2022 01:00,BTCUSDT Perpetual,8h,0.00%
05.03.2022 17:00,BTCUSDT Perpetual,8h,0.00%
05.03.2022 09:00,BTCUSDT Perpetual,8h,0.01%
05.03.2022 01:00,BTCUSDT Perpetual,8h,0.01%
04.03.2022 17:00,BTCUSDT Perpetual,8h,0.01%
04.03.2022 09:00,BTCUSDT Perpetual,8h,0.01%
04.03.2022 01:00,BTCUSDT Perpetual,8h,0.01%
03.03.2022 17:00,BTCUSDT Perpetual,8h,0.01%
03.03.2022 09:00,BTCUSDT Perpetual,8h,0.01%
03.03.2022 01:00,BTCUSDT Perpetual,8h,0.01%
02.03.2022 17:00,BTCUSDT Perpetual,8h,0.01%
02.03.2022 09:00,BTCUSDT Perpetual,8h,0.01%
02.03.2022 01:00,BTCUSDT Perpetual,8h,0.00%
01.03.2022 17:00,BTCUSDT Perpetual,8h,0.00%
01.03.2022 09:00,BTCUSDT Perpetual,8h,0.01%
01.03.2022 01:00,BTCUSDT Perpetual,8h,0.01%
28.02.2022 17:00,BTCUSDT Perpetual,8h,-0.01%
28.02.2022 09:00,BTCUSDT Perpetual,8h,-0.01%
28.02.2022 01:00,BTCUSDT Perpetual,8h,-0.02%
27.02.2022 17:00,BTCUSDT Perpetual,8h,0.00%
27.02.2022 09:00,BTCUSDT Perpetual,8h,0.00%
27.02.2022 01:00,BTCUSDT Perpetual,8h,0.01%
26.02.2022 17:00,BTCUSDT Perpetual,8h,0.01%
26.02.2022 09:00,BTCUSDT Perpetual,8h,0.01%
26.02.2022 01:00,BTCUSDT Perpetual,8h,0.01%
25.02.2022 17:00,BTCUSDT Perpetual,8h,0.00%
25.02.2022 09:00,BTCUSDT Perpetual,8h,0.01%
25.02.2022 01:00,BTCUSDT Perpetual,8h,0.01%
24.02.2022 17:00,BTCUSDT Perpetual,8h,-0.01%
24.02.2022 09:00,BTCUSDT Perpetual,8h,-0.02%
24.02.2022 01:00,BTCUSDT Perpetual,8h,0.01%
23.02.2022 17:00,BTCUSDT Perpetual,8h,0.00%
23.02.2022 09:00,BTCUSDT Perpetual,8h,-0.01%
23.02.2022 01:00,BTCUSDT Perpetual,8h,0.00%
22.02.2022 17:00,BTCUSDT Perpetual,8h,0.00%
22.02.2022 09:00,BTCUSDT Perpetual,8h,0.00%
22.02.2022 01:00,BTCUSDT Perpetual,8h,-0.01%
21.02.2022 17:00,BTCUSDT Perpetual,8h,0.00%
21.02.2022 09:00,BTCUSDT Perpetual,8h,0.00%
21.02.2022 01:00,BTCUSDT Perpetual,8h,0.01%
20.02.2022 17:00,BTCUSDT Perpetual,8h,-0.01%
20.02.2022 09:00,BTCUSDT Perpetual,8h,0.01%
20.02.2022 01:00,BTCUSDT Perpetual,8h,0.00%
19.02.2022 17:00,BTCUSDT Perpetual,8h,0.01%
19.02.2022 09:00,BTCUSDT Perpetual,8h,0.00%
19.02.2022 01:00,BTCUSDT Perpetual,8h,0.01%
18.02.2022 17:00,BTCUSDT Perpetual,8h,0.00%
18.02.2022 09:00,BTCUSDT Perpetual,8h,0.00%
18.02.2022 01:00,BTCUSDT Perpetual,8h,0.00%
17.02.2022 17:00,BTCUSDT Perpetual,8h,0.01%
17.02.2022 09:00,BTCUSDT Perpetual,8h,0.01%
17.02.2022 01:00,BTCUSDT Perpetual,8h,0.01%
16.02.2022 17:00,BTCUSDT Perpetual,8h,0.01%
16.02.2022 09:00,BTCUSDT Perpetual,8h,0.01%
16.02.2022 01:00,BTCUSDT Perpetual,8h,0.01%
15.02.2022 17:00,BTCUSDT Perpetual,8h,0.01%
15.02.2022 09:00,BTCUSDT Perpetual,8h,-0.01%
15.02.2022 01:00,BTCUSDT Perpetual,8h,0.01%
14.02.2022 17:00,BTCUSDT Perpetual,8h,0.01%
14.02.2022 09:00,BTCUSDT Perpetual,8h,0.00%
14.02.2022 01:00,BTCUSDT Perpetual,8h,0.01%
13.02.2022 17:00,BTCUSDT Perpetual,8h,0.01%
13.02.2022 09:00,BTCUSDT Perpetual,8h,0.01%
13.02.2022 01:00,BTCUSDT Perpetual,8h,0.01%
12.02.2022 17:00,BTCUSDT Perpetual,8h,0.01%
12.02.2022 09:00,BTCUSDT Perpetual,8h,0.01%
12.02.2022 01:00,BTCUSDT Perpetual,8h,0.01%
11.02.2022 17:00,BTCUSDT Perpetual,8h,-0.01%
11.02.2022 09:00,BTCUSDT Perpetual,8h,-0.01%
11.02.2022 01:00,BTCUSDT Perpetual,8h,0.00%
10.02.2022 17:00,BTCUSDT Perpetual,8h,0.01%
10.02.2022 09:00,BTCUSDT Perpetual,8h,0.00%
10.02.2022 01:00,BTCUSDT Perpetual,8h,0.01%
09.02.2022 17:00,BTCUSDT Perpetual,8h,0.01%
09.02.2022 09:00,BTCUSDT Perpetual,8h,0.01%
09.02.2022 01:00,BTCUSDT Perpetual,8h,0.01%
08.02.2022 17:00,BTCUSDT Perpetual,8h,0.01%
08.02.2022 09:00,BTCUSDT Perpetual,8h,0.01%
08.02.2022 01:00,BTCUSDT Perpetual,8h,0.01%
07.02.2022 17:00,BTCUSDT Perpetual,8h,-0.01%
07.02.2022 09:00,BTCUSDT Perpetual,8h,0.01%
07.02.2022 01:00,BTCUSDT Perpetual,8h,0.00%
06.02.2022 17:00,BTCUSDT Perpetual,8h,0.01%
06.02.2022 09:00,BTCUSDT Perpetual,8h,0.01%
06.02.2022 01:00,BTCUSDT Perpetual,8h,0.01%
05.02.2022 17:00,BTCUSDT Perpetual,8h,0.01%
05.02.2022 09:00,BTCUSDT Perpetual,8h,0.01%
05.02.2022 01:00,BTCUSDT Perpetual,8h,0.01%
04.02.2022 17:00,BTCUSDT Perpetual,8h,0.01%
04.02.2022 09:00,BTCUSDT Perpetual,8h,-0.01%
04.02.2022 01:00,BTCUSDT Perpetual,8h,0.00%
03.02.2022 17:00,BTCUSDT Perpetual,8h,0.00%
03.02.2022 09:00,BTCUSDT Perpetual,8h,0.00%
03.02.2022 01:00,BTCUSDT Perpetual,8h,-0.01%
02.02.2022 17:00,BTCUSDT Perpetual,8h,0.00%
02.02.2022 09:00,BTCUSDT Perpetual,8h,0.01%
02.02.2022 01:00,BTCUSDT Perpetual,8h,0.00%
01.02.2022 17:00,BTCUSDT Perpetual,8h,-0.01%
01.02.2022 09:00,BTCUSDT Perpetual,8h,0.01%
01.02.2022 01:00,BTCUSDT Perpetual,8h,0.00%
31.01.2022 17:00,BTCUSDT Perpetual,8h,-0.01%
31.01.2022 09:00,BTCUSDT Perpetual,8h,-0.01%
31.01.2022 01:00,BTCUSDT Perpetual,8h,0.01%
30.01.2022 17:00,BTCUSDT Perpetual,8h,0.01%
30.01.2022 09:00,BTCUSDT Perpetual,8h,0.01%
30.01.2022 01:00,BTCUSDT Perpetual,8h,0.01%
29.01.2022 17:00,BTCUSDT Perpetual,8h,0.00%
29.01.2022 09:00,BTCUSDT Perpetual,8h,0.01%
29.01.2022 01:00,BTCUSDT Perpetual,8h,0.00%
28.01.2022 17:00,BTCUSDT Perpetual,8h,0.00%
28.01.2022 09:00,BTCUSDT Perpetual,8h,0.01%
28.01.2022 01:00,BTCUSDT Perpetual,8h,0.00%
27.01.2022 17:00,BTCUSDT Perpetual,8h,-0.01%
27.01.2022 09:00,BTCUSDT Perpetual,8h,-0.01%
27.01.2022 01:00,BTCUSDT Perpetual,8h,0.00%
26.01.2022 17:00,BTCUSDT Perpetual,8h,0.00%
26.01.2022 09:00,BTCUSDT Perpetual,8h,0.00%
26.01.2022 01:00,BTCUSDT Perpetual,8h,0.00%
25.01.2022 17:00,BTCUSDT Perpetual,8h,-0.01%
25.01.2022 09:00,BTCUSDT Perpetual,8h,0.01%
25.01.2022 01:00,BTCUSDT Perpetual,8h,0.01%
24.01.2022 17:00,BTCUSDT Perpetual,8h,0.01%
24.01.2022 09:00,BTCUSDT Perpetual,8h,0.01%
24.01.2022 01:00,BTCUSDT Perpetual,8h,0.00%
23.01.2022 17:00,BTCUSDT Perpetual,8h,0.00%
23.01.2022 09:00,BTCUSDT Perpetual,8h,0.00%
23.01.2022 01:00,BTCUSDT Perpetual,8h,0.01%
22.01.2022 17:00,BTCUSDT Perpetual,8h,0.01%
22.01.2022 09:00,BTCUSDT Perpetual,8h,0.00%
22.01.2022 01:00,BTCUSDT Perpetual,8h,0.00%
21.01.2022 17:00,BTCUSDT Perpetual,8h,0.01%
21.01.2022 09:00,BTCUSDT Perpetual,8h,0.00%
21.01.2022 01:00,BTCUSDT Perpetual,8h,0.01%
20.01.2022 17:00,BTCUSDT Perpetual,8h,0.01%
20.01.2022 09:00,BTCUSDT Perpetual,8h,0.01%
20.01.2022 01:00,BTCUSDT Perpetual,8h,0.01%
19.01.2022 17:00,BTCUSDT Perpetual,8h,0.01%
19.01.2022 09:00,BTCUSDT Perpetual,8h,0.01%
19.01.2022 01:00,BTCUSDT Perpetual,8h,0.00%
18.01.2022 17:00,BTCUSDT Perpetual,8h,0.01%
18.01.2022 09:00,BTCUSDT Perpetual,8h,0.01%
18.01.2022 01:00,BTCUSDT Perpetual,8h,0.01%
17.01.2022 17:00,BTCUSDT Perpetual,8h,0.01%
17.01.2022 09:00,BTCUSDT Perpetual,8h,0.01%
17.01.2022 01:00,BTCUSDT Perpetual,8h,0.00%
16.01.2022 17:00,BTCUSDT Perpetual,8h,0.00%
16.01.2022 09:00,BTCUSDT Perpetual,8h,0.00%
16.01.2022 01:00,BTCUSDT Perpetual,8h,0.01%
15.01.2022 17:00,BTCUSDT Perpetual,8h,0.00%
15.01.2022 09:00,BTCUSDT Perpetual,8h,0.01%
15.01.2022 01:00,BTCUSDT Perpetual,8h,0.00%
14.01.2022 17:00,BTCUSDT Perpetual,8h,-0.01%
14.01.2022 09:00,BTCUSDT Perpetual,8h,-0.01%
14.01.2022 01:00,BTCUSDT Perpetual,8h,0.00%
13.01.2022 17:00,BTCUSDT Perpetual,8h,-0.01%
13.01.2022 09:00,BTCUSDT Perpetual,8h,0.01%
13.01.2022 01:00,BTCUSDT Perpetual,8h,-0.01%
12.01.2022 17:00,BTCUSDT Perpetual,8h,-0.01%
12.01.2022 09:00,BTCUSDT Perpetual,8h,0.01%
12.01.2022 01:00,BTCUSDT Perpetual,8h,0.00%
11.01.2022 17:00,BTCUSDT Perpetual,8h,0.01%
11.01.2022 09:00,BTCUSDT Perpetual,8h,0.01%
11.01.2022 01:00,BTCUSDT Perpetual,8h,0.01%
10.01.2022 17:00,BTCUSDT Perpetual,8h,0.01%
10.01.2022 09:00,BTCUSDT Perpetual,8h,0.00%
10.01.2022 01:00,BTCUSDT Perpetual,8h,0.01%
09.01.2022 17:00,BTCUSDT Perpetual,8h,0.01%
09.01.2022 09:00,BTCUSDT Perpetual,8h,0.01%
09.01.2022 01:00,BTCUSDT Perpetual,8h,0.01%
08.01.2022 17:00,BTCUSDT Perpetual,8h,0.01%
08.01.2022 09:00,BTCUSDT Perpetual,8h,0.01%
08.01.2022 01:00,BTCUSDT Perpetual,8h,0.01%
07.01.2022 17:00,BTCUSDT Perpetual,8h,0.01%
07.01.2022 09:00,BTCUSDT Perpetual,8h,0.01%
07.01.2022 01:00,BTCUSDT Perpetual,8h,0.01%
06.01.2022 17:00,BTCUSDT Perpetual,8h,0.01%
06.01.2022 09:00,BTCUSDT Perpetual,8h,0.01%
06.01.2022 01:00,BTCUSDT Perpetual,8h,0.01%
05.01.2022 17:00,BTCUSDT Perpetual,8h,0.01%
05.01.2022 09:00,BTCUSDT Perpetual,8h,0.01%
05.01.2022 01:00,BTCUSDT Perpetual,8h,0.01%
04.01.2022 17:00,BTCUSDT Perpetual,8h,0.01%
04.01.2022 09:00,BTCUSDT Perpetual,8h,0.01%
04.01.2022 01:00,BTCUSDT Perpetual,8h,0.01%
03.01.2022 17:00,BTCUSDT Perpetual,8h,0.01%
03.01.2022 09:00,BTCUSDT Perpetual,8h,0.01%
03.01.2022 01:00,BTCUSDT Perpetual,8h,0.01%
02.01.2022 17:00,BTCUSDT Perpetual,8h,0.01%
02.01.2022 09:00,BTCUSDT Perpetual,8h,0.01%
02.01.2022 01:00,BTCUSDT Perpetual,8h,0.01%
01.01.2022 17:00,BTCUSDT Perpetual,8h,0.01%
01.01.2022 09:00,BTCUSDT Perpetual,8h,0.01%
01.01.2022 01:00,BTCUSDT Perpetual,8h,0.01%
31.12.2021 17:00,BTCUSDT Perpetual,8h,0.01%
31.12.2021 09:00,BTCUSDT Perpetual,8h,0.01%
31.12.2021 01:00,BTCUSDT Perpetual,8h,0.00%
30.12.2021 17:00,BTCUSDT Perpetual,8h,0.01%
30.12.2021 09:00,BTCUSDT Perpetual,8h,0.01%
30.12.2021 01:00,BTCUSDT Perpetual,8h,0.01%
29.12.2021 17:00,BTCUSDT Perpetual,8h,0.01%
29.12.2021 09:00,BTCUSDT Perpetual,8h,0.01%
29.12.2021 01:00,BTCUSDT Perpetual,8h,0.01%
28.12.2021 17:00,BTCUSDT Perpetual,8h,0.01%
28.12.2021 09:00,BTCUSDT Perpetual,8h,0.01%
28.12.2021 01:00,BTCUSDT Perpetual,8h,0.01%
27.12.2021 17:00,BTCUSDT Perpetual,8h,0.01%
27.12.2021 09:00,BTCUSDT Perpetual,8h,0.01%
27.12.2021 01:00,BTCUSDT Perpetual,8h,0.01%
26.12.2021 17:00,BTCUSDT Perpetual,8h,0.01%
26.12.2021 09:00,BTCUSDT Perpetual,8h,0.01%
26.12.2021 01:00,BTCUSDT Perpetual,8h,0.01%
25.12.2021 17:00,BTCUSDT Perpetual,8h,0.01%
25.12.2021 09:00,BTCUSDT Perpetual,8h,0.01%
25.12.2021 01:00,BTCUSDT Perpetual,8h,0.01%
24.12.2021 17:00,BTCUSDT Perpetual,8h,0.01%
24.12.2021 09:00,BTCUSDT Perpetual,8h,0.01%
24.12.2021 01:00,BTCUSDT Perpetual,8h,0.01%
23.12.2021 17:00,BTCUSDT Perpetual,8h,0.00%
23.12.2021 09:00,BTCUSDT Perpetual,8h,0.01%
23.12.2021 01:00,BTCUSDT Perpetual,8h,0.01%
22.12.2021 17:00,BTCUSDT Perpetual,8h,0.01%
22.12.2021 09:00,BTCUSDT Perpetual,8h,0.01%
22.12.2021 01:00,BTCUSDT Perpetual,8h,0.01%
21.12.2021 17:00,BTCUSDT Perpetual,8h,0.01%
21.12.2021 09:00,BTCUSDT Perpetual,8h,0.01%
21.12.2021 01:00,BTCUSDT Perpetual,8h,0.01%
20.12.2021 17:00,BTCUSDT Perpetual,8h,0.01%
20.12.2021 09:00,BTCUSDT Perpetual,8h,0.01%
20.12.2021 01:00,BTCUSDT Perpetual,8h,0.01%
19.12.2021 17:00,BTCUSDT Perpetual,8h,0.01%
19.12.2021 09:00,BTCUSDT Perpetual,8h,0.01%
19.12.2021 01:00,BTCUSDT Perpetual,8h,0.01%
18.12.2021 17:00,BTCUSDT Perpetual,8h,0.01%
18.12.2021 09:00,BTCUSDT Perpetual,8h,0.01%
18.12.2021 01:00,BTCUSDT Perpetual,8h,0.01%
17.12.2021 17:00,BTCUSDT Perpetual,8h,0.00%
17.12.2021 09:00,BTCUSDT Perpetual,8h,0.01%
17.12.2021 01:00,BTCUSDT Perpetual,8h,0.01%
16.12.2021 17:00,BTCUSDT Perpetual,8h,0.01%
16.12.2021 09:00,BTCUSDT Perpetual,8h,0.01%
16.12.2021 01:00,BTCUSDT Perpetual,8h,0.01%
15.12.2021 17:00,BTCUSDT Perpetual,8h,0.01%
15.12.2021 09:00,BTCUSDT Perpetual,8h,0.01%
15.12.2021 01:00,BTCUSDT Perpetual,8h,0.01%
14.12.2021 17:00,BTCUSDT Perpetual,8h,0.01%
14.12.2021 09:00,BTCUSDT Perpetual,8h,0.01%
14.12.2021 01:00,BTCUSDT Perpetual,8h,0.00%
13.12.2021 17:00,BTCUSDT Perpetual,8h,0.01%
13.12.2021 09:00,BTCUSDT Perpetual,8h,0.01%
13.12.2021 01:00,BTCUSDT Perpetual,8h,0.01%
12.12.2021 17:00,BTCUSDT Perpetual,8h,0.01%
12.12.2021 09:00,BTCUSDT Perpetual,8h,0.01%
12.12.2021 01:00,BTCUSDT Perpetual,8h,0.01%
11.12.2021 17:00,BTCUSDT Perpetual,8h,0.01%
11.12.2021 09:00,BTCUSDT Perpetual,8h,0.01%
11.12.2021 01:00,BTCUSDT Perpetual,8h,0.01%
10.12.2021 17:00,BTCUSDT Perpetual,8h,0.01%
10.12.2021 09:00,BTCUSDT Perpetual,8h,0.01%
10.12.2021 01:00,BTCUSDT Perpetual,8h,0.01%
09.12.2021 17:00,BTCUSDT Perpetual,8h,0.01%
09.12.2021 09:00,BTCUSDT Perpetual,8h,0.01%
09.12.2021 01:00,BTCUSDT Perpetual,8h,0.01%
08.12.2021 17:00,BTCUSDT Perpetual,8h,0.01%
08.12.2021 09:00,BTCUSDT Perpetual,8h,0.01%
08.12.2021 01:00,BTCUSDT Perpetual,8h,0.01%
07.12.2021 17:00,BTCUSDT Perpetual,8h,0.01%
07.12.2021 09:00,BTCUSDT Perpetual,8h,0.00%
07.12.2021 01:00,BTCUSDT Perpetual,8h,0.01%
06.12.2021 17:00,BTCUSDT Perpetual,8h,0.01%
06.12.2021 09:00,BTCUSDT Perpetual,8h,0.01%
06.12.2021 01:00,BTCUSDT Perpetual,8h,0.01%
05.12.2021 17:00,BTCUSDT Perpetual,8h,0.01%
05.12.2021 09:00,BTCUSDT Perpetual,8h,0.01%
05.12.2021 01:00,BTCUSDT Perpetual,8h,0.01%
04.12.2021 17:00,BTCUSDT Perpetual,8h,0.00%
04.12.2021 09:00,BTCUSDT Perpetual,8h,0.01%
04.12.2021 01:00,BTCUSDT Perpetual,8h,0.01%
03.12.2021 17:00,BTCUSDT Perpetual,8h,0.03%
03.12.2021 09:00,BTCUSDT Perpetual,8h,0.01%
03.12.2021 01:00,BTCUSDT Perpetual,8h,0.01%
02.12.2021 17:00,BTCUSDT Perpetual,8h,0.01%
02.12.2021 09:00,BTCUSDT Perpetual,8h,0.01%
02.12.2021 01:00,BTCUSDT Perpetual,8h,0.02%
01.12.2021 17:00,BTCUSDT Perpetual,8h,0.01%
01.12.2021 09:00,BTCUSDT Perpetual,8h,0.03%
01.12.2021 01:00,BTCUSDT Perpetual,8h,0.01%
30.11.2021 17:00,BTCUSDT Perpetual,8h,0.01%
30.11.2021 09:00,BTCUSDT Perpetual,8h,0.01%
30.11.2021 01:00,BTCUSDT Perpetual,8h,0.03%
29.11.2021 17:00,BTCUSDT Perpetual,8h,0.02%
29.11.2021 09:00,BTCUSDT Perpetual,8h,0.01%
29.11.2021 01:00,BTCUSDT Perpetual,8h,0.01%
28.11.2021 17:00,BTCUSDT Perpetual,8h,0.01%
28.11.2021 09:00,BTCUSDT Perpetual,8h,0.01%
28.11.2021 01:00,BTCUSDT Perpetual,8h,0.01%
27.11.2021 17:00,BTCUSDT Perpetual,8h,0.01%
27.11.2021 09:00,BTCUSDT Perpetual,8h,0.01%
27.11.2021 01:00,BTCUSDT Perpetual,8h,0.01%
26.11.2021 17:00,BTCUSDT Perpetual,8h,0.01%
26.11.2021 09:00,BTCUSDT Perpetual,8h,0.03%
26.11.2021 01:00,BTCUSDT Perpetual,8h,0.01%
25.11.2021 17:00,BTCUSDT Perpetual,8h,0.01%
25.11.2021 09:00,BTCUSDT Perpetual,8h,0.02%
25.11.2021 01:00,BTCUSDT Perpetual,8h,0.01%
24.11.2021 17:00,BTCUSDT Perpetual,8h,0.01%
24.11.2021 09:00,BTCUSDT Perpetual,8h,0.01%
24.11.2021 01:00,BTCUSDT Perpetual,8h,0.01%
23.11.2021 17:00,BTCUSDT Perpetual,8h,0.01%
23.11.2021 09:00,BTCUSDT Perpetual,8h,0.01%
23.11.2021 01:00,BTCUSDT Perpetual,8h,0.01%
22.11.2021 17:00,BTCUSDT Perpetual,8h,0.01%
22.11.2021 09:00,BTCUSDT Perpetual,8h,0.01%
22.11.2021 01:00,BTCUSDT Perpetual,8h,0.01%
21.11.2021 17:00,BTCUSDT Perpetual,8h,0.01%
21.11.2021 09:00,BTCUSDT Perpetual,8h,0.01%
21.11.2021 01:00,BTCUSDT Perpetual,8h,0.01%
20.11.2021 17:00,BTCUSDT Perpetual,8h,0.01%
20.11.2021 09:00,BTCUSDT Perpetual,8h,0.01%
20.11.2021 01:00,BTCUSDT Perpetual,8h,0.01%
19.11.2021 17:00,BTCUSDT Perpetual,8h,0.01%
19.11.2021 09:00,BTCUSDT Perpetual,8h,0.01%
19.11.2021 01:00,BTCUSDT Perpetual,8h,0.01%
18.11.2021 17:00,BTCUSDT Perpetual,8h,0.01%
18.11.2021 09:00,BTCUSDT Perpetual,8h,0.01%
18.11.2021 01:00,BTCUSDT Perpetual,8h,0.01%
17.11.2021 17:00,BTCUSDT Perpetual,8h,0.01%
17.11.2021 09:00,BTCUSDT Perpetual,8h,0.01%
17.11.2021 01:00,BTCUSDT Perpetual,8h,0.01%
16.11.2021 17:00,BTCUSDT Perpetual,8h,0.01%
16.11.2021 09:00,BTCUSDT Perpetual,8h,0.01%
16.11.2021 01:00,BTCUSDT Perpetual,8h,0.04%
15.11.2021 17:00,BTCUSDT Perpetual,8h,0.04%
15.11.2021 09:00,BTCUSDT Perpetual,8h,0.02%
15.11.2021 01:00,BTCUSDT Perpetual,8h,0.02%
14.11.2021 17:00,BTCUSDT Perpetual,8h,0.01%
14.11.2021 09:00,BTCUSDT Perpetual,8h,0.01%
14.11.2021 01:00,BTCUSDT Perpetual,8h,0.01%
13.11.2021 17:00,BTCUSDT Perpetual,8h,0.02%
13.11.2021 09:00,BTCUSDT Perpetual,8h,0.03%
13.11.2021 01:00,BTCUSDT Perpetual,8h,0.02%
12.11.2021 17:00,BTCUSDT Perpetual,8h,0.04%
12.11.2021 09:00,BTCUSDT Perpetual,8h,0.04%
12.11.2021 01:00,BTCUSDT Perpetual,8h,0.02%
11.11.2021 17:00,BTCUSDT Perpetual,8h,0.02%
11.11.2021 09:00,BTCUSDT Perpetual,8h,0.01%
11.11.2021 01:00,BTCUSDT Perpetual,8h,0.02%
10.11.2021 17:00,BTCUSDT Perpetual,8h,0.06%
10.11.2021 09:00,BTCUSDT Perpetual,8h,0.07%
10.11.2021 01:00,BTCUSDT Perpetual,8h,0.04%
09.11.2021 17:00,BTCUSDT Perpetual,8h,0.07%
09.11.2021 09:00,BTCUSDT Perpetual,8h,0.04%
09.11.2021 01:00,BTCUSDT Perpetual,8h,0.04%
08.11.2021 17:00,BTCUSDT Perpetual,8h,0.05%
08.11.2021 09:00,BTCUSDT Perpetual,8h,0.05%
08.11.2021 01:00,BTCUSDT Perpetual,8h,0.03%
07.11.2021 17:00,BTCUSDT Perpetual,8h,0.04%
07.11.2021 09:00,BTCUSDT Perpetual,8h,0.04%
07.11.2021 01:00,BTCUSDT Perpetual,8h,0.02%
06.11.2021 17:00,BTCUSDT Perpetual,8h,0.04%
06.11.2021 09:00,BTCUSDT Perpetual,8h,0.05%
06.11.2021 01:00,BTCUSDT Perpetual,8h,0.05%
05.11.2021 17:00,BTCUSDT Perpetual,8h,0.04%
05.11.2021 09:00,BTCUSDT Perpetual,8h,0.02%
05.11.2021 01:00,BTCUSDT Perpetual,8h,0.02%
04.11.2021 17:00,BTCUSDT Perpetual,8h,0.05%
04.11.2021 09:00,BTCUSDT Perpetual,8h,0.05%
04.11.2021 01:00,BTCUSDT Perpetual,8h,0.05%
03.11.2021 17:00,BTCUSDT Perpetual,8h,0.03%
03.11.2021 09:00,BTCUSDT Perpetual,8h,0.04%
03.11.2021 01:00,BTCUSDT Perpetual,8h,0.08%
02.11.2021 17:00,BTCUSDT Perpetual,8h,0.05%
02.11.2021 09:00,BTCUSDT Perpetual,8h,0.03%
02.11.2021 01:00,BTCUSDT Perpetual,8h,0.02%
01.11.2021 17:00,BTCUSDT Perpetual,8h,0.06%
01.11.2021 09:00,BTCUSDT Perpetual,8h,0.03%
01.11.2021 01:00,BTCUSDT Perpetual,8h,0.03%
31.10.2021 17:00,BTCUSDT Perpetual,8h,0.04%
31.10.2021 09:00,BTCUSDT Perpetual,8h,0.05%
31.10.2021 02:00,BTCUSDT Perpetual,8h,0.02%
30.10.2021 18:00,BTCUSDT Perpetual,8h,0.02%
30.10.2021 10:00,BTCUSDT Perpetual,8h,0.04%
30.10.2021 02:00,BTCUSDT Perpetual,8h,0.02%
29.10.2021 18:00,BTCUSDT Perpetual,8h,0.02%
29.10.2021 10:00,BTCUSDT Perpetual,8h,0.02%
29.10.2021 02:00,BTCUSDT Perpetual,8h,0.02%
28.10.2021 18:00,BTCUSDT Perpetual,8h,0.01%
28.10.2021 10:00,BTCUSDT Perpetual,8h,0.01%
28.10.2021 02:00,BTCUSDT Perpetual,8h,0.02%
27.10.2021 18:00,BTCUSDT Perpetual,8h,0.02%
27.10.2021 10:00,BTCUSDT Perpetual,8h,0.03%
27.10.2021 02:00,BTCUSDT Perpetual,8h,0.03%
26.10.2021 18:00,BTCUSDT Perpetual,8h,0.06%
26.10.2021 10:00,BTCUSDT Perpetual,8h,0.06%
26.10.2021 02:00,BTCUSDT Perpetual,8h,0.04%
25.10.2021 18:00,BTCUSDT Perpetual,8h,0.02%
25.10.2021 10:00,BTCUSDT Perpetual,8h,0.02%
25.10.2021 02:00,BTCUSDT Perpetual,8h,0.05%
24.10.2021 18:00,BTCUSDT Perpetual,8h,0.03%
24.10.2021 10:00,BTCUSDT Perpetual,8h,0.04%
24.10.2021 02:00,BTCUSDT Perpetual,8h,0.03%
23.10.2021 18:00,BTCUSDT Perpetual,8h,0.02%
